Filial	Produto	Versão	Mês	Volume	Receita	Custo	Margem
F0009	00015	Realizado	jun	6787	43050,95905	102977,894	59926,935
F0009	00015	Realizado	jun	2310	14652,6765	35049,20219	20396,52569
F0009	00015	Realizado	jun	7653,8	48549,20147	116129,6899	67580,48845
F0009	00015	Realizado	jun	83548,3	529959,3991	1267662,883	737703,4836
F0009	00015	Realizado	jun	44160,6	280117,3099	670040,6053	389923,2954
F0009	00015	Realizado	jun	7161	45423,29715	108652,5268	63229,22963
F0009	00015	Realizado	jun	12134,1	76968,41642	184108,4521	107140,0356
F0009	00015	Realizado	jun	14124	89590,6506	214300,8362	124710,1856
F0009	00015	Realizado	jun	11338,8	71923,70922	172041,5125	100117,8032
F0009	00015	Realizado	jun	10344,4	65616,08086	156953,6654	91337,58456
F0009	00015	Realizado	jun	18698,9	118609,9275	283714,9467	165105,0191
F0009	00015	Realizado	jun	6365,7	40378,58996	96585,58717	56206,99722
F0009	00015	Realizado	jun	21085,9	133751,0266	319932,4556	186181,429
F0009	00015	Realizado	mai	6426,2	40762,35053	97503,54247	56741,19194
F0009	00015	Realizado	mai	15451,7	98012,45086	234445,7824	136433,3316
F0009	00015	Realizado	mai	17704,5	112302,2992	268627,0996	156324,8005
F0009	00015	Realizado	mai	42570	270027,8955	645906,726	375878,8305
F0009	00015	Realizado	mar	11408,1	72363,28952	173092,9885	100729,699
F0009	00015	Realizado	mar	7581,2	48088,68878	115028,1436	66939,45478
F0009	00015	Realizado	mar	11768,9	74651,89804	178567,3401	103915,4421
F0009	00015	Realizado	mar	8736,2	55415,02703	132552,7447	77137,71763
F0009	00015	Realizado	mar	3754,3	23814,08805	56963,2986	33149,21056
F0009	00015	Realizado	mar	4621,1	29312,33047	70115,09447	40802,76401
F0009	00015	Realizado	mar	7003,7	44425,51966	106265,843	61840,32336
F0009	00015	Realizado	mar	1515,8	9614,94677	22998,95267	13384,0059
F0009	00015	Realizado	mar	2094,4	13285,09336	31777,94332	18492,84996
F0009	00015	Realizado	mar	4765,2	30226,37838	72301,49708	42075,1187
F0009	00015	Realizado	mar	31430,3	199367,1074	476886,121	277519,0136
F0009	00015	Realizado	mar	20886,8	132488,1054	316911,5482	184423,4427
F0009	00015	Realizado	mar	32424,7	205674,7358	491973,968	286299,2322
F0009	00015	Realizado	mar	24070,2	152680,8891	365212,6868	212531,7977
F0009	00015	Realizado	mar	10344,4	65616,08086	156953,6654	91337,58456
F0009	00015	Realizado	mar	12731,4	80757,17991	193171,1743	112413,9944
F0009	00015	Realizado	mar	19295,1	122391,7136	292760,9788	170369,2653
F0009	00015	Realizado	mar	4177,8	26500,41207	63388,98567	36888,5736
F0009	00015	Realizado	mar	5768,4	36589,82646	87522,86489	50933,03843
F0009	00015	Realizado	mar	13128,5	83276,04478	199196,2991	115920,2543
F0009	00015	Realizado	nov	3971	25188,64865	60251,24757	35062,59892
F0009	00015	Realizado	nov	3537,6	22439,52744	53675,34964	31235,8222
F0009	00015	Realizado	nov	10940,6	69397,86689	165999,6976	96601,83071
F0009	00015	Realizado	nov	9747,1	61827,31737	147890,9431	86063,62577
F0009	00015	Realizado	out	5198,6	32975,49959	78877,39502	45901,89543
F0009	00015	Realizado	out	721,6	4577,21704	10948,70316	6371,48612
F0009	00015	Realizado	out	10469,8	66411,51187	158856,3364	92444,82452
F0009	00015	Realizado	out	13502,5	85648,38288	204870,9318	119222,549
F0009	00015	Realizado	out	5848,7	37099,18141	88741,24192	51642,06052
F0009	00015	Realizado	out	1949,2	12364,06798	29574,85061	17210,78263
F0009	00015	Realizado	out	5126	32514,9869	77775,84866	45260,86176
F0009	00015	Realizado	out	721,6	4577,21704	10948,70316	6371,48612
F0009	00015	Realizado	out	6570,3	41676,39845	99689,94508	58013,54664
F0009	00015	Realizado	out	3320,9	21064,96684	50387,40067	29322,43383
F0009	00015	Realizado	out	4331,8	27477,25717	65725,59915	38248,34198
F0009	00015	Realizado	out	721,6	4577,21704	10948,70316	6371,48612
F0009	00015	Realizado	out	14322	90846,5943	217305,0536	126458,4593
F0009	00015	Realizado	out	1988,8	12615,25672	30175,69407	17560,43735
F0009	00015	Realizado	out	28844,2	182963,0872	437647,7047	254684,6174
F0009	00015	Realizado	out	37198,7	235956,9339	564408,9859	328452,052
F0009	00015	Realizado	out	16112,8	102205,9073	244476,5303	142270,623
F0009	00015	Realizado	out	5371,3	34070,9616	81497,74014	47426,77854
F0009	00015	Realizado	out	14124	89590,6506	214300,8362	124710,1856
F0009	00015	Realizado	out	1988,8	12615,25672	30175,69407	17560,43735
F0009	00015	Realizado	out	18101,6	114821,164	274652,2244	159831,0603
F0009	00015	Realizado	out	9150,9	58045,53134	138844,911	80799,37962
F0009	00015	Realizado	out	11935	75705,49525	181087,5446	105382,0494
F0009	00015	Realizado	out	1988,8	12615,25672	30175,69407	17560,43735
F0009	00015	Realizado	set	5776,1	36638,66872	87639,69557	51001,02685
F0009	00015	Realizado	set	3754,3	23814,08805	56963,2986	33149,21056
F0009	00015	Realizado	set	5054,5	32061,45168	76690,99241	44629,54073
F0009	00015	Realizado	set	15913,7	100942,9862	241455,6229	140512,6367
F0009	00015	Realizado	set	10344,4	65616,08086	156953,6654	91337,58456
F0009	00015	Realizado	set	13924,9	88327,72944	211279,9288	122952,1994
F0010	00015	Realizado	abr	1972,3	12510,59475	29925,34263	17414,74789
F0010	00015	Realizado	abr	727,1	4612,104365	11032,15364	6420,049276
F0010	00015	Realizado	abr	2250,6	14275,89339	34147,93699	19872,0436
F0010	00015	Realizado	abr	1212,2	7689,16643	18392,4861	10703,31967
F0010	00015	Realizado	abr	795,3	5044,707195	12066,93961	7022,232415
F0010	00015	Realizado	abr	7142,3	45304,68025	108368,7951	63064,1149
F0010	00015	Realizado	abr	2631,2	16690,09628	39922,7103	23232,61402
F0010	00015	Realizado	abr	8144,4	51661,15086	123573,4729	71912,322
F0010	00015	Realizado	abr	4385,7	27819,15296	66543,41387	38724,26091
F0010	00015	Realizado	abr	2882	18280,9583	43728,05225	25447,09395
F0010	00015	Realizado	ago	831,6	5274,96354	12617,71279	7342,749248
F0010	00015	Realizado	ago	1315,6	8345,04814	19961,35515	11616,30701
F0010	00015	Realizado	ago	1142,9	7249,586135	17341,01003	10091,4239
F0010	00015	Realizado	ago	1074,7	6816,983305	16306,22407	9489,240761
F0010	00015	Realizado	ago	3007,4	19076,38931	45630,72323	26554,33392
F0010	00015	Realizado	ago	4761,9	30205,44599	72251,4268	42045,98081
F0010	00015	Realizado	ago	4134,9	26228,29094	62738,07192	36509,78098
F0010	00015	Realizado	ago	3884,1	24637,42892	58932,72996	34295,30105
F0010	00015	Realizado	dez	276,1	1751,343715	4189,214166	2437,870451
F0010	00015	Realizado	dez	2423,3	15371,3554	36768,2821	21396,92671
F0010	00015	Realizado	dez	1002,1	6356,470615	15204,67771	8848,207096
F0010	00015	Realizado	dez	8771,4	55638,30591	133086,8277	77448,52183
F0010	00015	Realizado	fev	2491,5	15803,95823	37803,06807	21999,10985
F0010	00015	Realizado	fev	9022,2	57229,16793	136892,1697	79663,00176
F0010	00015	Realizado	jan	1626,9	10319,67074	24684,6524	14364,98166
F0010	00015	Realizado	jan	5889,4	37357,34761	89358,77548	52001,42787
F0010	00015	Realizado	jul	1074,7	6816,983305	16306,22407	9489,240761
F0010	00015	Realizado	jul	933,9	5923,867785	14169,89174	8246,023957
F0010	00015	Realizado	jul	519,2	3293,36348	7877,725444	4584,361964
F0010	00015	Realizado	jul	2354	14931,7751	35716,80604	20785,03094
F0010	00015	Realizado	jul	3047	19327,57805	46231,5667	26903,98865
F0010	00015	Realizado	jul	1939,3	12301,2708	29424,63974	17123,36895
F0010	00015	Realizado	jul	1003,2	6363,44808	15221,36781	8857,919727
F0010	00015	Realizado	jul	3884,1	24637,42892	58932,72996	34295,30105
F0010	00015	Realizado	jul	3383,6	21462,68234	51338,73616	29876,05382
F0010	00015	Realizado	jul	1879,9	11924,48769	28523,37454	16598,88686
F0010	00015	Realizado	jul	8520,6	54047,44389	129281,4858	75234,04189
F0010	00015	Realizado	jul	11026,4	69942,10916	167301,5251	97359,41595
F0010	00015	Realizado	jul	7016,9	44509,24924	106466,1242	61956,87494
F0010	00015	Realizado	jul	3633,3	23046,5669	55127,38801	32080,82112
F0010	00015	Realizado	jun	2113,1	13403,71027	32061,67495	18657,96469
F0010	00015	Realizado	jun	864,6	5484,28749	13118,41568	7634,128186
F0010	00015	Realizado	jun	1074,7	6816,983305	16306,22407	9489,240761
F0010	00015	Realizado	jun	4052,4	25704,98106	61486,3147	35781,33364
F0010	00015	Realizado	jun	3670,7	23283,80071	55694,85129	32411,05058
F0010	00015	Realizado	jun	2389,2	15155,05398	36250,88912	21095,83514
F0010	00015	Realizado	jun	2423,3	15371,3554	36768,2821	21396,92671
F0010	00015	Realizado	jun	2770,9	17576,23434	42042,35253	24466,11819
F0010	00015	Realizado	jun	2043,8	12964,12997	31010,19889	18046,06892
F0010	00015	Realizado	jun	1663,2	10549,92708	25235,42558	14685,4985
F0010	00015	Realizado	jun	7643,9	48486,40429	115979,479	67493,07476
F0010	00015	Realizado	jun	3132,8	19871,82032	47533,39421	27661,57389
F0010	00015	Realizado	jun	3884,1	24637,42892	58932,72996	34295,30105
F0010	00015	Realizado	jun	14660,8	92995,65352	222445,6032	129449,9497
F0010	00015	Realizado	jun	13282,5	84252,88988	201532,9126	117280,0227
F0010	00015	Realizado	jun	8646	54842,8749	131184,1568	76341,28186
F0010	00015	Realizado	jun	8771,4	55638,30591	133086,8277	77448,52183
F0010	00015	Realizado	jun	10024,3	63585,63855	152096,8474	88511,20885
F0010	00015	Realizado	jun	7393,1	46895,54227	112174,1371	65278,59483
F0010	00015	Realizado	jun	6014,8	38152,77862	91261,44646	53108,66784
F0010	00015	Realizado	mai	657,8	4172,52407	9980,677575	5808,153505
F0010	00015	Realizado	mai	519,2	3293,36348	7877,725444	4584,361964
F0010	00015	Realizado	mai	900,9	5714,543835	13669,18885	7954,645018
F0010	00015	Realizado	mai	1142,9	7249,586135	17341,01003	10091,4239
F0010	00015	Realizado	mai	1626,9	10319,67074	24684,6524	14364,98166
F0010	00015	Realizado	mai	1383,8	8777,65097	20996,14112	12218,49015
F0010	00015	Realizado	mai	2701,6	17136,65404	40990,87646	23854,22242
F0010	00015	Realizado	mai	2113,1	13403,71027	32061,67495	18657,96469
F0010	00015	Realizado	mai	900,9	5714,543835	13669,18885	7954,645018
F0010	00015	Realizado	mai	2380,4	15099,23426	36117,36835	21018,13409
F0010	00015	Realizado	mai	1879,9	11924,48769	28523,37454	16598,88686
F0010	00015	Realizado	mai	3258,2	20667,25133	49436,06518	28768,81385
F0010	00015	Realizado	mai	4134,9	26228,29094	62738,07192	36509,78098
F0010	00015	Realizado	mai	5889,4	37357,34761	89358,77548	52001,42787
F0010	00015	Realizado	mai	5011,6	31789,33054	76040,07865	44250,74811
F0010	00015	Realizado	mai	9773,5	61994,77653	148291,5054	86296,72892
F0010	00015	Realizado	mai	7643,9	48486,40429	115979,479	67493,07476
F0010	00015	Realizado	mai	3258,2	20667,25133	49436,06518	28768,81385
F0010	00015	Realizado	mar	1177	7465,88755	17858,40302	10392,51547
F0010	00015	Realizado	mar	4709,1	29870,52767	71450,30217	41579,77451
F0010	00015	Realizado	mar	831,6	5274,96354	12617,71279	7342,749248
F0010	00015	Realizado	mar	2942,5	18664,71888	44646,00755	25981,28867
F0010	00015	Realizado	mar	4260,3	27023,72195	64640,74289	37617,02095
F0010	00015	Realizado	mar	17041,2	108094,8878	258562,9716	150468,0838
F0010	00015	Realizado	mar	3007,4	19076,38931	45630,72323	26554,33392
F0010	00015	Realizado	mar	10651,3	67562,7936	161610,2023	94047,40868
F0010	00015	Realizado	nov	1489,4	9447,48761	22598,39036	13150,90275
F0010	00015	Realizado	nov	5387,8	34175,62357	81748,09158	47572,46801
F0010	00015	Realizado	out	1142,9	7249,586135	17341,01003	10091,4239
F0010	00015	Realizado	out	2146,1	13613,03422	32562,37784	18949,34363
F0010	00015	Realizado	out	1350,8	8568,32702	20495,43823	11927,11121
F0010	00015	Realizado	out	1107,7	7026,307255	16806,92695	9780,619699
F0010	00015	Realizado	out	2839,1	18008,83717	43077,1385	25068,30133
F0010	00015	Realizado	out	727,1	4612,104365	11032,15364	6420,049276
F0010	00015	Realizado	out	4134,9	26228,29094	62738,07192	36509,78098
F0010	00015	Realizado	out	7769,3	49281,8353	117882,15	68600,31473
F0010	00015	Realizado	out	4887,3	31000,877	74154,09777	43153,22078
F0010	00015	Realizado	out	4009,5	25432,85993	60835,40094	35402,54102
F0010	00015	Realizado	out	10275,1	65176,50057	155902,1894	90725,68879
F0010	00015	Realizado	out	2631,2	16690,09628	39922,7103	23232,61402
F0010	00015	Realizado	set	243,1	1542,019765	3688,511278	2146,491513
F0010	00015	Realizado	set	1800,7	11422,11021	27321,68761	15899,57741
F0010	00015	Realizado	set	1246,3	7905,467845	18909,87909	11004,41124
F0010	00015	Realizado	set	2008,6	12740,85109	30476,11581	17735,26472
F0010	00015	Realizado	set	1315,6	8345,04814	19961,35515	11616,30701
F0010	00015	Realizado	set	1870	11861,6905	28373,16368	16511,47318
F0010	00015	Realizado	set	876,7	5561,039605	13302,00674	7740,96713
F0010	00015	Realizado	set	6515,3	41327,5252	98855,44027	57527,91507
F0010	00015	Realizado	set	4511,1	28614,58397	68446,08484	39831,50088
F0010	00015	Realizado	set	7267,7	46100,11126	110271,4661	64171,35487
F0010	00015	Realizado	set	4761,9	30205,44599	72251,4268	42045,98081
F0010	00015	Realizado	set	6766,1	42918,38722	102660,7822	59742,395
F0002	00016	Realizado	abr	827,2	4157,87944	1961,45664	2196,4228
F0002	00016	Realizado	abr	194,7	978,649815	461,67264	516,977175
F0002	00016	Realizado	abr	656,7	3300,869715	1557,16704	1743,702675
F0002	00016	Realizado	abr	2165,9	10886,78806	5135,78208	5751,005975
F0002	00016	Realizado	abr	584,1	2935,949445	1385,01792	1550,931525
F0002	00016	Realizado	abr	2190,1	11008,42815	5193,16512	5815,263025
F0002	00016	Realizado	abr	462	2322,2199	1095,4944	1226,7255
F0002	00016	Realizado	abr	1313,4	6601,73943	3114,33408	3487,40535
F0002	00016	Realizado	abr	316,8	1592,37936	751,19616	841,1832
F0002	00016	Realizado	abr	1070,3	5379,809435	2537,89536	2841,914075
F0002	00016	Realizado	abr	511,5	2571,029175	1212,8688	1358,160375
F0002	00016	Realizado	abr	2774,2	13944,37759	6578,18304	7366,19455
F0002	00016	Realizado	abr	3212	16144,9574	7616,2944	8528,663
F0002	00016	Realizado	abr	291,5	1465,210175	691,2048	774,005375
F0002	00016	Realizado	abr	827,2	4157,87944	1961,45664	2196,4228
F0002	00016	Realizado	abr	1702,8	8559,03906	4037,67936	4521,3597
F0002	00016	Realizado	abr	1362,9	6850,548705	3231,70848	3618,840225
F0002	00016	Realizado	abr	2116,4	10637,97878	5018,40768	5619,5711
F0002	00016	Realizado	abr	2455,2	12340,94004	5821,77024	6519,1698
F0002	00016	Realizado	abr	577,5	2902,774875	1369,368	1533,406875
F0002	00016	Realizado	abr	1949,2	9797,55634	4621,94304	5175,6133
F0002	00016	Realizado	abr	6426,2	32300,97299	15237,80544	17063,16755
F0002	00016	Realizado	abr	1732,5	8708,324625	4108,104	4600,220625
F0002	00016	Realizado	abr	6498,8	32665,89326	15409,95456	17255,9387
F0002	00016	Realizado	abr	1371,7	6894,781465	3252,57504	3642,206425
F0002	00016	Realizado	abr	3899,5	19600,64178	9246,4944	10354,14738
F0002	00016	Realizado	abr	938,3	4716,318035	2224,89696	2491,421075
F0002	00016	Realizado	abr	3176,8	15968,02636	7532,82816	8435,1982
F0002	00016	Realizado	abr	1515,8	7619,09291	3594,26496	4024,82795
F0002	00016	Realizado	abr	8231,3	41374,21789	19518,05856	21856,15933
F0002	00016	Realizado	abr	9530,4	47904,07908	22598,48448	25305,5946
F0002	00016	Realizado	abr	866,8	4356,92686	2055,35616	2301,5707
F0002	00016	Realizado	abr	2455,2	12340,94004	5821,77024	6519,1698
F0002	00016	Realizado	abr	5054,5	25406,19153	11985,2304	13420,96113
F0002	00016	Realizado	abr	4043,6	20324,95322	9588,18432	10736,7689
F0002	00016	Realizado	abr	6282,1	31576,66155	14896,11552	16680,54603
F0002	00016	Realizado	ago	1070,3	5379,809435	2537,89536	2841,914075
F0002	00016	Realizado	ago	754,6	3792,95917	1789,30752	2003,65165
F0002	00016	Realizado	ago	2068	10394,6986	4903,6416	5491,057
F0002	00016	Realizado	ago	705,1	3544,149895	1671,93312	1872,216775
F0002	00016	Realizado	ago	1581,8	7950,83861	3750,76416	4200,07445
F0002	00016	Realizado	ago	1824,9	9172,768605	4327,20288	4845,565725
F0002	00016	Realizado	ago	730,4	3671,31908	1731,92448	1939,3946
F0002	00016	Realizado	ago	316,8	1592,37936	751,19616	841,1832
F0002	00016	Realizado	ago	389,4	1957,29963	923,34528	1033,95435
F0002	00016	Realizado	ago	365,2	1835,65954	865,96224	969,6973
F0002	00016	Realizado	ago	316,8	1592,37936	751,19616	841,1832
F0002	00016	Realizado	ago	3176,8	15968,02636	7532,82816	8435,1982
F0002	00016	Realizado	ago	2238,5	11251,70833	5307,9312	5943,777125
F0002	00016	Realizado	ago	6136,9	30846,82101	14551,81728	16295,00373
F0002	00016	Realizado	ago	2094,4	10527,39688	4966,24128	5561,1556
F0002	00016	Realizado	ago	4693,7	23592,64837	11129,70144	12462,94693
F0002	00016	Realizado	ago	5415,3	27219,73469	12840,75936	14378,97533
F0002	00016	Realizado	ago	2165,9	10886,78806	5135,78208	5751,005975
F0002	00016	Realizado	ago	938,3	4716,318035	2224,89696	2491,421075
F0002	00016	Realizado	ago	1155	5805,54975	2738,736	3066,81375
F0002	00016	Realizado	ago	1083,5	5446,158575	2569,1952	2876,963375
F0002	00016	Realizado	ago	938,3	4716,318035	2224,89696	2491,421075
F0002	00016	Realizado	dez	827,2	4157,87944	1961,45664	2196,4228
F0002	00016	Realizado	dez	12944,8	65066,38996	30694,70976	34371,6802
F0002	00016	Realizado	dez	1824,9	9172,768605	4327,20288	4845,565725
F0002	00016	Realizado	dez	2774,2	13944,37759	6578,18304	7366,19455
F0002	00016	Realizado	dez	243,1	1221,929995	576,43872	645,491275
F0002	00016	Realizado	dez	559,9	2814,309355	1327,63488	1486,674475
F0002	00016	Realizado	dez	3089,9	15531,22786	7326,77088	8204,456975
F0002	00016	Realizado	dez	2455,2	12340,94004	5821,77024	6519,1698
F0002	00016	Realizado	dez	38412	193075,9974	91082,5344	101993,463
F0002	00016	Realizado	dez	5415,3	27219,73469	12840,75936	14378,97533
F0002	00016	Realizado	dez	8231,3	41374,21789	19518,05856	21856,15933
F0002	00016	Realizado	dez	721,6	3627,08632	1711,05792	1916,0284
F0002	00016	Realizado	dez	1661	8348,93345	3938,5632	4410,37025
F0002	00016	Realizado	dez	9169,6	46090,53592	21742,95552	24347,5804
F0002	00016	Realizado	fev	899,8	4522,79971	2133,60576	2389,19395
F0002	00016	Realizado	fev	267,3	1343,570085	633,82176	709,748325
F0002	00016	Realizado	fev	851,4	4279,51953	2018,83968	2260,67985
F0002	00016	Realizado	fev	1094,5	5501,449525	2595,2784	2906,171125
F0002	00016	Realizado	fev	1387,1	6972,188795	3289,09152	3683,097275
F0002	00016	Realizado	fev	291,5	1465,210175	691,2048	774,005375
F0002	00016	Realizado	fev	1144	5750,2588	2712,6528	3037,606
F0002	00016	Realizado	fev	899,8	4522,79971	2133,60576	2389,19395
F0002	00016	Realizado	fev	2671,9	13430,17176	6335,60928	7094,562475
F0002	00016	Realizado	fev	794,2	3992,00659	1883,20704	2108,79955
F0002	00016	Realizado	fev	2526,7	12700,33122	5991,31104	6709,020175
F0002	00016	Realizado	fev	3249,4	16332,94663	7704,97728	8627,96935
F0002	00016	Realizado	fev	4115,1	20684,3444	9757,72512	10926,61928
F0002	00016	Realizado	fev	866,8	4356,92686	2055,35616	2301,5707
F0002	00016	Realizado	fev	3393,5	17057,25808	8046,6672	9010,590875
F0002	00016	Realizado	fev	2671,9	13430,17176	6335,60928	7094,562475
F0002	00016	Realizado	jan	3089,9	15531,22786	7326,77088	8204,456975
F0002	00016	Realizado	jan	2214,3	11130,06824	5250,54816	5879,520075
F0002	00016	Realizado	jan	1289,2	6480,09934	3056,95104	3423,1483
F0002	00016	Realizado	jan	1046,1	5258,169345	2480,51232	2777,657025
F0002	00016	Realizado	jan	486,2	2443,85999	1152,87744	1290,98255
F0002	00016	Realizado	jan	778,8	3914,59926	1846,69056	2067,9087
F0002	00016	Realizado	jan	9169,6	46090,53592	21742,95552	24347,5804
F0002	00016	Realizado	jan	6570,3	33025,28444	15579,49536	17445,78908
F0002	00016	Realizado	jan	3826,9	19235,72151	9074,34528	10161,37623
F0002	00016	Realizado	jan	3105,3	15608,63519	7363,28736	8245,347825
F0002	00016	Realizado	jan	1444,3	7259,701735	3424,72416	3834,977575
F0002	00016	Realizado	jan	2310	11611,0995	5477,472	6133,6275
F0002	00016	Realizado	jul	486,2	2443,85999	1152,87744	1290,98255
F0002	00016	Realizado	jul	1581,8	7950,83861	3750,76416	4200,07445
F0002	00016	Realizado	jul	2190,1	11008,42815	5193,16512	5815,263025
F0002	00016	Realizado	jul	535,7	2692,669265	1270,25184	1422,417425
F0002	00016	Realizado	jul	341	1714,01945	808,5792	905,44025
F0002	00016	Realizado	jul	778,8	3914,59926	1846,69056	2067,9087
F0002	00016	Realizado	jul	608,3	3057,589535	1442,40096	1615,188575
F0002	00016	Realizado	jul	4111,8	20667,75711	9749,90016	10917,85695
F0002	00016	Realizado	jul	1046,1	5258,169345	2480,51232	2777,657025
F0002	00016	Realizado	jul	1289,2	6480,09934	3056,95104	3423,1483
F0002	00016	Realizado	jul	778,8	3914,59926	1846,69056	2067,9087
F0002	00016	Realizado	jul	1444,3	7259,701735	3424,72416	3834,977575
F0002	00016	Realizado	jul	4693,7	23592,64837	11129,70144	12462,94693
F0002	00016	Realizado	jul	6498,8	32665,89326	15409,95456	17255,9387
F0002	00016	Realizado	jul	1588,4	7984,01318	3766,41408	4217,5991
F0002	00016	Realizado	jul	1010,9	5081,238305	2397,04608	2684,192225
F0002	00016	Realizado	jul	2310	11611,0995	5477,472	6133,6275
F0002	00016	Realizado	jul	1805,1	9073,244895	4280,25312	4792,991775
F0002	00016	Realizado	jul	12202,3	61334,25084	28934,09376	32400,15707
F0002	00016	Realizado	jul	3105,3	15608,63519	7363,28736	8245,347825
F0002	00016	Realizado	jul	3826,9	19235,72151	9074,34528	10161,37623
F0002	00016	Realizado	jul	2310	11611,0995	5477,472	6133,6275
F0002	00016	Realizado	jun	437,8	2200,57981	1038,11136	1162,46845
F0002	00016	Realizado	jun	851,4	4279,51953	2018,83968	2260,67985
F0002	00016	Realizado	jun	1897,5	9537,688875	4499,352	5038,336875
F0002	00016	Realizado	jun	559,9	2814,309355	1327,63488	1486,674475
F0002	00016	Realizado	jun	486,2	2443,85999	1152,87744	1290,98255
F0002	00016	Realizado	jun	2141,7	10765,14797	5078,39904	5686,748925
F0002	00016	Realizado	jun	997,7	5014,889165	2365,74624	2649,142925
F0002	00016	Realizado	jun	535,7	2692,669265	1270,25184	1422,417425
F0002	00016	Realizado	jun	1897,5	9537,688875	4499,352	5038,336875
F0002	00016	Realizado	jun	2555,3	12844,08769	6059,12736	6784,960325
F0002	00016	Realizado	jun	389,4	1957,29963	923,34528	1033,95435
F0002	00016	Realizado	jun	1630,2	8194,11879	3865,53024	4328,58855
F0002	00016	Realizado	jun	1300,2	6535,39029	3083,03424	3452,35605
F0002	00016	Realizado	jun	2526,7	12700,33122	5991,31104	6709,020175
F0002	00016	Realizado	jun	5632	28308,9664	13354,5984	14954,368
F0002	00016	Realizado	jun	1661	8348,93345	3938,5632	4410,37025
F0002	00016	Realizado	jun	1444,3	7259,701735	3424,72416	3834,977575
F0002	00016	Realizado	jun	6353,6	31936,05272	15065,65632	16870,3964
F0002	00016	Realizado	jun	2960,1	14878,79465	7018,98912	7859,805525
F0002	00016	Realizado	jun	1588,4	7984,01318	3766,41408	4217,5991
F0002	00016	Realizado	jun	5632	28308,9664	13354,5984	14954,368
F0002	00016	Realizado	jun	7581,2	38106,52274	17976,54144	20129,9813
F0002	00016	Realizado	jun	1155	5805,54975	2738,736	3066,81375
F0002	00016	Realizado	jun	4837,8	24316,95981	11471,39136	12845,56845
F0002	00016	Realizado	mai	584,1	2935,949445	1385,01792	1550,931525
F0002	00016	Realizado	mai	803	4036,23935	1904,0736	2132,16575
F0002	00016	Realizado	mai	730,4	3671,31908	1731,92448	1939,3946
F0002	00016	Realizado	mai	2336,4	11743,79778	5540,07168	6203,7261
F0002	00016	Realizado	mai	243,1	1221,929995	576,43872	645,491275
F0002	00016	Realizado	mai	267,3	1343,570085	633,82176	709,748325
F0002	00016	Realizado	mai	2579,5	12965,72778	6116,5104	6849,217375
F0002	00016	Realizado	mai	462	2322,2199	1095,4944	1226,7255
F0002	00016	Realizado	mai	899,8	4522,79971	2133,60576	2389,19395
F0002	00016	Realizado	mai	1216,6	6115,17907	2884,80192	3230,37715
F0002	00016	Realizado	mai	389,4	1957,29963	923,34528	1033,95435
F0002	00016	Realizado	mai	973,5	4893,249075	2308,3632	2584,885875
F0002	00016	Realizado	mai	1732,5	8708,324625	4108,104	4600,220625
F0002	00016	Realizado	mai	2382,6	11976,01977	5649,62112	6326,39865
F0002	00016	Realizado	mai	2165,9	10886,78806	5135,78208	5751,005975
F0002	00016	Realizado	mai	6931,1	34838,8276	16435,02432	18403,80328
F0002	00016	Realizado	mai	721,6	3627,08632	1711,05792	1916,0284
F0002	00016	Realizado	mai	794,2	3992,00659	1883,20704	2108,79955
F0002	00016	Realizado	mai	7653,8	38471,44301	18148,69056	20322,75245
F0002	00016	Realizado	mai	1371,7	6894,781465	3252,57504	3642,206425
F0002	00016	Realizado	mai	2671,9	13430,17176	6335,60928	7094,562475
F0002	00016	Realizado	mai	3610,2	18146,48979	8560,50624	9585,98355
F0002	00016	Realizado	mai	1155	5805,54975	2738,736	3066,81375
F0002	00016	Realizado	mai	2888,6	14519,40347	6849,44832	7669,95515
F0002	00016	Realizado	mar	3625,6	18223,89712	8597,02272	9626,8744
F0002	00016	Realizado	mar	243,1	1221,929995	576,43872	645,491275
F0002	00016	Realizado	mar	316,8	1592,37936	751,19616	841,1832
F0002	00016	Realizado	mar	1240,8	6236,81916	2942,18496	3294,6342
F0002	00016	Realizado	mar	486,2	2443,85999	1152,87744	1290,98255
F0002	00016	Realizado	mar	462	2322,2199	1095,4944	1226,7255
F0002	00016	Realizado	mar	413,6	2078,93972	980,72832	1098,2114
F0002	00016	Realizado	mar	2092,2	10516,33869	4961,02464	5555,31405
F0002	00016	Realizado	mar	851,4	4279,51953	2018,83968	2260,67985
F0002	00016	Realizado	mar	1508,1	7580,389245	3576,00672	4004,382525
F0002	00016	Realizado	mar	997,7	5014,889165	2365,74624	2649,142925
F0002	00016	Realizado	mar	10758	54074,5491	25509,3696	28565,1795
F0002	00016	Realizado	mar	721,6	3627,08632	1711,05792	1916,0284
F0002	00016	Realizado	mar	938,3	4716,318035	2224,89696	2491,421075
F0002	00016	Realizado	mar	3682,8	18511,41006	8732,65536	9778,7547
F0002	00016	Realizado	mar	1444,3	7259,701735	3424,72416	3834,977575
F0002	00016	Realizado	mar	1371,7	6894,781465	3252,57504	3642,206425
F0002	00016	Realizado	mar	1227,6	6170,47002	2910,88512	3259,5849
F0002	00016	Realizado	mar	6209,5	31211,74128	14723,9664	16487,77488
F0002	00016	Realizado	mar	2526,7	12700,33122	5991,31104	6709,020175
F0002	00016	Realizado	mar	4477	22503,41665	10615,8624	11887,55425
F0002	00016	Realizado	mar	2960,1	14878,79465	7018,98912	7859,805525
